sku,title,author_or_publisher,price,stock
NAMESH-9107,Men's Shirt - Nautica (Yellow/White/Blue),Toys & Gifts,1200.0,2
POMESH-0218,Men's Shirt - Polo (Aqua),Toys & Gifts,1200.0,1
MESH-0681,Men's Shirt - Polo (Red/White/Blue),Toys & Gifts,1200.0,1
TAMESH-0253,Men's Shirt - Tahari (Black/White/Grey)),Toys & Gifts,1200.0,1
TOHI-3822,Men's Shirt - Tommy Hilfiger,Toys & Gifts,1200.0,1
NACOTS-2974,Nautica Assorted Crew Neck T-Shirt,Toys & Gifts,1200.0,1
NACOCR-7753,Nautica White Crew Neck T-Shirt,Toys & Gifts,1200.0,1
NIMESH-2034,Nike Jersey Shirt (Neon Green),Toys & Gifts,1200.0,2
MESH-6244,Nike Jersey Shirt (White),Toys & Gifts,1200.0,0
NISH-1083,Nike Shoes - Court Borough Mid,Toys & Gifts,4000.0,1
NIWABO-4085,Nike Water Bottle,Toys & Gifts,2000.0,5
NIWABO-9022,Nike Water Bottle with Graphics,Toys & Gifts,2000.0,0
OL-2981,Old Navy Pool Slide Sandals,Toys & Gifts,1200.0,1
PL-3674,PlaceMat,Toys & Gifts,600.0,0
PLDABU-2857,Play Day Bubble Blast Solution 4oz 3+,Toys & Gifts,0.0,1
POWHSO-5041,Polo Ralph Lauren Men's Socks - White,Toys & Gifts,1500.0,1
POSH-0206,Polo Shoes - Ralph Lauren Sayer Sneakers,Toys & Gifts,4000.0,1
PRROPA-1568,Princess Rose Panties - 4T,Toys & Gifts,1000.0,1
PUBOCR-4679,Puma Boy Crew neck T-Shirt,Toys & Gifts,1500.0,1
RAKIMI-0446,Rainbowland Kids Mini Barbeque Cart,Toys & Gifts,1000.0,1
REROPA-4202,Reni Rofe Panties - 3T,Toys & Gifts,1000.0,2
REROPA-3357,Reni Rofe Panties - 4T,Toys & Gifts,1000.0,1
PLWABO-8439,Shaker Bottle,Toys & Gifts,800.0,9
SHRABU-0213,Shaker Rattle Bug Car,Toys & Gifts,300.0,1
9781788007610,Sing Along With Me! Five Little Ducks,Toys & Gifts,1200.0,8
9781788007450,"Sing Along With Me! Head, Shoulders, Knees and Toes",Toys & Gifts,1200.0,11
9781788008501,Sing Along With Me! If You're Happy and You Know It,Toys & Gifts,1200.0,8
9781788007542,Sing Along With Me! Incy Wincy Spider,Toys & Gifts,1200.0,6
9781788007467,Sing Along With Me! Old Macdonald had a Farm,Toys & Gifts,1200.0,5
9781788007573,"Sing Along With Me! Row, Row, Row Your Boat",Toys & Gifts,1200.0,11
9781788007559,Sing Along With Me! The Wheels on The Bus,Toys & Gifts,1200.0,7
9781788007474,Sing Along With Me! This is the Way We Go to School,Toys & Gifts,1200.0,4
9781788007603,Sing Along With Me! Twinkle Twinkle Little Star,Toys & Gifts,1200.0,5
SPACFL-3284,Spider-Man Active Flooring,Toys & Gifts,2000.0,1
STWA-1038,Star Wars 100% Cotton Brief,Toys & Gifts,1000.0,1
LIST-6122,Stitch & Angel Stainless Steel Bottle 20oz,Toys & Gifts,3500.0,1
SUMASU-8659,Super Mario Super Size Figure,Toys & Gifts,1500.0,1
SWSA-5864,Sweet & Sassy Panties,Toys & Gifts,1000.0,1
TAFLCA-1702,Talking Flash Cards,Toys & Gifts,1500.0,0
TEBYHA-6518,TEN28 Boy Boxer Brief,Toys & Gifts,1200.0,1
TOCAAC-7070,Toki Cat: Activity Cards & Write & Wipe - Letters,Toys & Gifts,1000.0,0
TOCAAC-9911,Toki Cat: Activity Cards & Write & Wipe - Math,Toys & Gifts,1000.0,0
TOSTPU-4914,Toy Story Active Flooring,Toys & Gifts,2000.0,1
ULHABO-0002,Ultimate Hanes Boxer Brief 5pcs 14-16,Toys & Gifts,2000.0,1
WABO-4216,Water Bottle,Toys & Gifts,2000.0,0
WIKASP-0254,Wireless Karaoke Speaker,Toys & Gifts,1500.0,0
INWORU-5659,12inch Wooden Ruler,Writing & Correction,150.0,0
HOBASH-4801,2-Hole Barrel Sharpener,Writing & Correction,160.0,1
INWORU-0609,6inch Wooden Ruler,Writing & Correction,100.0,0
AEAWI-5721,A+ Easy Wipe White Board Marker,Writing & Correction,150.0,0
ALSAGR-1061,Alfa Saca Grapa Staple Remover,Writing & Correction,50.0,1
BAMIST-9184,Basiz Mini Stapler,Writing & Correction,350.0,0
BAER-3879,Bazic Eraser,Writing & Correction,200.0,0
FLRU-7975,Bazic Flexible Ruler,Writing & Correction,160.0,0
BAHI-8784,Bazic Highlighter (2331),Writing & Correction,60.0,1
BAMEPE-0295,Bazic Mechanical Pencil,Writing & Correction,130.0,1
BAWHMA-0492,Bazic Whiteboard Marker,Writing & Correction,40.0,1
BEHI-4916,Berol Highlighter,Writing & Correction,60.0,3
BEPEMA-9998,Berol Permanent Marker,Writing & Correction,60.0,3
BEWHMA-1925,Berol Whiteboard Marker,Writing & Correction,40.0,35
BIBAPO-8756,Bic Ball Point Pen,Writing & Correction,50.0,1
CACAFX-2965,Casio Calculator (fx-82ES PLUS),Writing & Correction,3800.0,29
CLPRPE-8976,Cli Primary Pencils (Jumbo),Writing & Correction,110.0,1
COCRWA-0045,Color Crayons Wax - 12 count,Writing & Correction,100.0,25
COCRWA-5134,Color Crayons Wax - 24 count,Writing & Correction,200.0,0
CONEEL-9401,Colores New Elite Pencil Crayon 12-Count,Writing & Correction,200.0,1
CONEEL-6222,Colores New Elite Pencil Crayon 24-count,Writing & Correction,300.0,1
CONEEL-1497,Colores New Elite Pencil Crayon 48-Count,Writing & Correction,869.56,1
CRPECR-5217,Crayola Pencil Crayon 12-Count,Writing & Correction,850.0,1
CRPECR-0155,Crayola Pencil Crayon 24-Count,Writing & Correction,1304.35,1
CRWACR-7626,Crayola Wax Crayons 24-Count,Writing & Correction,650.0,1
CRWACR-3219,Crayola Wax Jumbo Crayons 8-Count,Writing & Correction,850.0,1
DEANFA-1010,Deli Animal Family Pencil Sharpener,Writing & Correction,100.0,1
DETH-0235,Deli Thumbtack,Writing & Correction,45.0,1
DEST-6211,Deluxe Staples (DL 5013),Writing & Correction,1.0,3
EBFAWH-0858,Eberhard Faber Whiteboard Marker,Writing & Correction,60.0,95
EMER-7469,Emoji Eraser (60 Count),Writing & Correction,500.0,1
EXWHMA-7878,Expo Whiteboard Marker,Writing & Correction,250.0,3
FOSHSI-8673,Football Sharpener (single hole),Writing & Correction,100.0,3
FOHOPU-1356,Foska 1-Hole Punch (PP1101B),Writing & Correction,180.0,1
FOCACA-1940,Foska 12- Digit Calculator CA3212-7,Writing & Correction,1000.0,1
FODI-0016,Foska 12- Digit Calculator CA3312-6,Writing & Correction,1500.0,1
FOHOPU-0995,Foska 2-Hole Punch (PP8614),Writing & Correction,600.0,1
FOIN-1387,Foska 4 in 1 Ball Point Pen (XH3107),Writing & Correction,60.0,1
FOBAPE-0658,Foska Ballpoint Pen (XH2152),Writing & Correction,35.0,25
FOCOFL-2999,Foska Correction Fluid 12ml,Writing & Correction,85.0,1
FOCOFL-5339,Foska Correction Fluid Pen 7ml,Writing & Correction,100.0,1
FOENIN-3503,Foska Endorsing Ink (Red),Writing & Correction,220.0,1
FOGEPE-4409,Foska Gel Pen (RH1124),Writing & Correction,40.0,1
FOGEPE-5877,Foska Gel Pen (RH115),Writing & Correction,40.0,1
FOHBPE-7784,Foska HB Pencil,Writing & Correction,15.0,1
FOHI-4525,Foska Highlighter (MK 2002),Writing & Correction,20.0,399
FOHIML-1191,Foska Highlighter (ML 2015-12),Writing & Correction,20.0,95
FOINMA-2378,Foska Index Marker (G3355),Writing & Correction,198.0,0
FOLAFI-1635,Foska Laminating Film A4,Writing & Correction,30.0,1
FOLAFI-6977,Foska Laminating Film Legal Size,Writing & Correction,39.0,1
FOMEHO-1588,Foska Metal 1-Hole Sharpener,Writing & Correction,100.0,1
MEHOSH-2787,Foska Metal 2-Hole Sharpener,Writing & Correction,160.0,1
FOMEPA-4584,Foska Metal Paper Fastener (T10011),Writing & Correction,225.0,1
FOPEXH-5726,Foska Pen (XH0933),Writing & Correction,20.0,0
MK70011,Foska Permanent Marker - Chisel Point (MK7001-1),Writing & Correction,20.0,493
FOPEMA-2319,Foska Permanent Marker - Round Tip (MK7002),Writing & Correction,100.0,1
FOPLHO-5922,Foska Plastic 1-Hole Sharpener (AT0641),Writing & Correction,7.0,1
FOPLRU-9093,Foska Plastic Ruler 30cm,Writing & Correction,50.0,1
FORUBA-8591,Foska Rubber Band (Brown),Writing & Correction,200.0,1
FOSTRE-6063,Foska Staple Remover,Writing & Correction,68.0,1
FOSTST-9636,Foska Stapler (ST0608),Writing & Correction,1000.0,0
FOST-6315,Foska Stapler ST0960,Writing & Correction,750.0,1
FOST-5885,Foska Staples 26/6,Writing & Correction,200.0,1
FOTH-0486,Foska Thumbtack,Writing & Correction,75.0,1
FOWHER-2767,Foska Whiteboard Eraser,Writing & Correction,150.0,1
FOWHMA-6873,Foska WhiteBoard Marker - Bullet Point (MK8001),Writing & Correction,60.0,1
FRER-1466,Fruit Eraser (60 Count),Writing & Correction,300.0,1
OXER-4671,Helix Oxford Eraser,Writing & Correction,75.0,1
OXMAIN-2890,Helix Oxford Mathematical Instrument (Geometry Set),Writing & Correction,650.0,17
HESESQ-1841,Helix Set Square 31cm/60-degrees,Writing & Correction,650.0,8
HESESQ-7536,Helix Set Square 45/45,Writing & Correction,650.0,17
HETS-9914,Helix T-Square,Writing & Correction,2875.0,0
MIJAER-7921,Mini Jar Eraser,Writing & Correction,200.0,1
OFHI-5795,Ofimak Highlighter,Writing & Correction,20.0,1
OFPEMA-8883,Ofimak Permanent Marker,Writing & Correction,40.0,0
OVFRER-6608,Ovihao Fruit Eraser,Writing & Correction,500.0,1
OWHOSH-7132,Owl 2-Hole Sharpener,Writing & Correction,100.0,1
CHBROX-6778,Oxford Mathematical Instrument (Geometry Set),Writing & Correction,650.0,10
PETOER-9415,Pencil Topper Eraser,Writing & Correction,50.0,110
PERSPE-8564,Pentel R.S.V.P Pen,Writing & Correction,165.0,1
PEWHBO-9976,Pentel Whiteboard Marker (MW45),Writing & Correction,150.0,1
PLDOHO-8796,Plastic Double Hole Sharpener,Writing & Correction,150.0,0
PO-3515,"Post-It 1 1/2*2""",Writing & Correction,50.0,0
SHSCCA-0584,Sharp Scientific Calculator,Writing & Correction,3910.0,0
SPBAER-9557,Sports Ball Eraser - 60Count,Writing & Correction,300.0,1
STPE-9536,Stabilo pen,Writing & Correction,180.0,9
STERSI-4122,Studmark Eraser,Writing & Correction,180.0,1
STLEMI-8606,Studmark Leads Minas 0.5mm - HB,Writing & Correction,260.87,1
STLEMI-4154,Studmark Leads Minas 0.7mm - HB,Writing & Correction,260.87,1
STWHMA-9620,Studmark Whiteboard Marker,Writing & Correction,60.0,11
